siempre	1012426,ADVERB
recorra	678,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
chabola	677,NOUN,SINGULAR
prueben	677,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
recular	677,VERB
segrega	677,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
vendado	677,PARTICIPLE
viciosa	677,ADJECTIVE
bordear	676,VERB
honraba	676,VERB,3PS,INFLECTED_FORM
irritan	676,VERB
pilates	676,NOUN,SINGULAR
revisen	676,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
viejita	676,NOUN,ADJECTIVE,SINGULAR
modulan	675,VERB
pateaba	675,VERB,3PS,INFLECTED_FORM
rogaron	675,VERB,INFLECTED_FORM,PAST
subirle	675,VERB,INF
taimada	675,ADJECTIVE
orfebre	674,NOUN,SINGULAR
papales	674,ADJECTIVE,VERB,IMP,INFLECTED_FORM
taimado	674,ADJECTIVE
mentora	673,NOUN,SINGULAR
caldeos	672,ADJECTIVE,NOUN,PLURAL
mafiosa	672,NOUN,ADJECTIVE,SINGULAR
subamos	672,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
temiese	672,VERB,3PS,INFLECTED_FORM,SUBJ
moviese	671,VERB,3PS,INFLECTED_FORM,SUBJ
odiamos	671,VERB,INFLECTED_FORM,PAST
prestes	671,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
adivine	670,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
animara	670,VERB,3PS,INFLECTED_FORM,SUBJ
infecta	670,ADJECTIVE,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
secarme	670,VERB,INF
cobrara	669,VERB,3PS,INFLECTED_FORM,SUBJ
dentado	669,ADJECTIVE,NOUN,PARTICIPLE,SINGULAR
prosiga	669,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
uretral	669,ADJECTIVE
veneran	669,VERB
bajemos	668,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
electro	668,NOUN,SINGULAR
embalar	668,VERB
frondas	667,NOUN,PLURAL
agoniza	666,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
ligando	666,NOUN,VERB,INFLECTED_FORM,PRES_PART,SINGULAR
risotto	666,NOUN,SINGULAR
soldada	666,NOUN,PARTICIPLE,SINGULAR
toparme	666,VERB,INF
zafarme	666,VERB,INF
destine	665,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
rectora	664,NOUN,ADJECTIVE,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
cigarra	663,NOUN,SINGULAR
moteada	663,ADJECTIVE,PARTICIPLE
pandero	661,NOUN,SINGULAR
salpica	661,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
atrasos	660,NOUN,PLURAL
faldero	660,ADJECTIVE
lechero	660,ADJECTIVE,NOUN,SINGULAR
dominen	659,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
flotara	659,VERB,3PS,INFLECTED_FORM,SUBJ
masilla	659,NOUN,SINGULAR
mecerse	659,VERB,INF
golpiza	658,NOUN,SINGULAR
plegada	658,PARTICIPLE
arquear	657,VERB
caritas	657,NOUN,PLURAL
garfios	657,NOUN,PLURAL
calcule	656,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
cookies	656,NOUN,PLURAL
espesar	656,VERB
incauto	656,ADJECTIVE,NOUN,VERB,SINGULAR
ojeando	656,VERB,INFLECTED_FORM,PRES_PART
tickets	655,NOUN,PLURAL
feacios	654,ADJECTIVE,NOUN,PLURAL
humeaba	654,VERB,3PS,INFLECTED_FORM
imitado	654,PARTICIPLE
lindero	654,NOUN,ADJECTIVE,SINGULAR
relegar	654,VERB
trabada	654,ADJECTIVE,PARTICIPLE
convexa	653,ADJECTIVE
idearon	653,VERB,INFLECTED_FORM,PAST
mimbres	653,NOUN,PLURAL
gametos	652,NOUN,PLURAL
hocicos	652,NOUN,PLURAL
anuncie	651,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
divanes	651,NOUN,PLURAL
hachazo	651,NOUN,SINGULAR
reparan	651,VERB
siervas	651,NOUN,PLURAL
apuntas	650,VERB
bifurca	650,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
igualan	650,VERB
coletas	649,NOUN,PLURAL
juzgara	649,VERB,3PS,INFLECTED_FORM,SUBJ
porotos	649,NOUN,PLURAL
rositas	649,NOUN,PLURAL
inviten	648,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
pomposa	648,ADJECTIVE
reservo	648,VERB
cajuela	647,NOUN,SINGULAR
pomadas	647,NOUN,PLURAL
mirasen	646,VERB,INFLECTED_FORM,SUBJ
moldura	646,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
terroso	646,ADJECTIVE
bellaco	645,NOUN,ADJECTIVE,SINGULAR
atraque	644,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
efigies	644,NOUN,PLURAL
escabel	644,NOUN,SINGULAR
morador	644,ADJECTIVE,NOUN,SINGULAR
presumo	644,VERB
ablanda	643,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
dentina	643,NOUN,SINGULAR
nivelar	643,VERB
abusaba	642,VERB,3PS,INFLECTED_FORM
calloso	642,ADJECTIVE
colegir	642,VERB
curarle	642,VERB,INF
mosaica	641,ADJECTIVE
saberla	641,VERB,INF
hojitas	640,NOUN,PLURAL
previno	640,VERB,3PS,INFLECTED_FORM,PAST
cogerse	639,VERB,INF
cubetas	639,ADJECTIVE,NOUN,PLURAL
fangoso	639,ADJECTIVE
arruine	638,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
casarla	638,VERB,INF
gordita	638,NOUN,ADJECTIVE,SINGULAR
lisonja	638,NOUN,SINGULAR
retando	638,VERB,INFLECTED_FORM,PRES_PART
subirte	638,VERB,INF
batatas	637,NOUN,PLURAL
follaba	637,VERB,3PS,INFLECTED_FORM
librara	637,VERB,3PS,INFLECTED_FORM,SUBJ
luchara	637,VERB,3PS,INFLECTED_FORM,SUBJ
nutrias	637,NOUN,PLURAL
seducen	637,VERB
puntera	636,NOUN,ADJECTIVE,SINGULAR
acoplar	634,VERB
aguardo	634,NOUN,VERB,SINGULAR
ascesis	634,NOUN,SINGULAR
rebotes	634,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
sedosos	634,ADJECTIVE
sordina	634,NOUN,SINGULAR
charlan	633,VERB
encajen	633,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
imploro	633,VERB
lavaron	633,VERB,INFLECTED_FORM,PAST
aparten	632,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
cenital	632,ADJECTIVE
debiese	632,VERB,3PS,INFLECTED_FORM,SUBJ
hinchar	632,VERB
marcara	632,VERB,3PS,INFLECTED_FORM,SUBJ
sofista	632,NOUN,SINGULAR
corbeta	631,NOUN,SINGULAR
marquen	631,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
amparan	630,VERB
jirafas	630,NOUN,PLURAL
pondera	630,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
villana	630,NOUN,ADJECTIVE,SINGULAR
captada	629,PARTICIPLE
dictara	629,VERB,3PS,INFLECTED_FORM,SUBJ
barajas	628,NOUN,VERB,PLURAL
cansino	628,ADJECTIVE
echadas	628,PARTICIPLE
arenque	627,NOUN,SINGULAR
esgrime	627,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
liberto	627,ADJECTIVE,NOUN,VERB,SINGULAR
mediaba	627,VERB,3PS,INFLECTED_FORM
sulfuro	627,NOUN,VERB,SINGULAR
veraces	627,ADJECTIVE
volcaba	627,VERB,3PS,INFLECTED_FORM
asignen	625,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
azotada	625,PARTICIPLE
blandir	625,VERB
evocado	625,PARTICIPLE
incidan	624,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
pelando	624,VERB,INFLECTED_FORM,PRES_PART
selfies	624,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
soplete	624,NOUN,SINGULAR
brinden	623,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
colgara	622,VERB,3PS,INFLECTED_FORM,SUBJ
disipan	622,VERB
espuela	622,NOUN,SINGULAR
hernias	622,NOUN,VERB,PLURAL
monismo	622,NOUN,SINGULAR
montara	622,VERB,3PS,INFLECTED_FORM,SUBJ
ahogara	621,VERB,3PS,INFLECTED_FORM,SUBJ
licuado	621,NOUN,PARTICIPLE,SINGULAR
peineta	621,NOUN,SINGULAR
subiese	621,VERB,3PS,INFLECTED_FORM,SUBJ
triples	621,ADJECTIVE,NOUN,PLURAL
grullas	620,ADJECTIVE,NOUN,PLURAL
perlada	620,ADJECTIVE,PARTICIPLE
sumisos	620,ADJECTIVE
hallare	619,VERB,3PS,INFLECTED_FORM,SUBJ
insista	619,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
pisamos	619,VERB,INFLECTED_FORM,PAST
repicar	619,VERB
aislaba	618,VERB,3PS,INFLECTED_FORM
argucia	618,NOUN,SINGULAR
croatas	618,ADJECTIVE,NOUN,PLURAL
parasol	618,NOUN,SINGULAR
tardara	618,VERB,3PS,INFLECTED_FORM,SUBJ
unifica	618,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
bramaba	617,VERB,3PS,INFLECTED_FORM
chapuza	617,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
discuta	617,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
fiziese	617,VERB
niegues	617,VERB,INFLECTED_FORM,SUBJ
abriste	616,VERB,INFLECTED_FORM,PAST
achacar	616,VERB
airados	616,ADJECTIVE,PARTICIPLE
ofertar	616,VERB
pernera	616,NOUN,SINGULAR
recelar	616,VERB
temidas	616,PARTICIPLE
calando	615,VERB,INFLECTED_FORM,PRES_PART
ojeroso	615,ADJECTIVE
sondaje	615,NOUN,SINGULAR
varados	615,ADJECTIVE,PARTICIPLE
celosas	614,ADJECTIVE
esquife	614,NOUN,SINGULAR
estoque	614,NOUN,SINGULAR
laborar	614,VERB
votando	614,VERB,INFLECTED_FORM,PRES_PART
acelere	613,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
aferrar	612,VERB
crearla	612,VERB,INF
maricas	612,NOUN,PLURAL
zarpado	612,ADJECTIVE,NOUN,PARTICIPLE,SINGULAR
enfadas	611,VERB
patrios	611,ADJECTIVE
vasitos	611,NOUN,PLURAL
acerada	610,PARTICIPLE
charcas	610,NOUN,PLURAL
declina	610,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
fierros	610,ADJECTIVE,NOUN,PLURAL
fuerais	610,VERB,INFLECTED_FORM,SUBJ
radican	610,VERB
raptada	610,PARTICIPLE
reglado	610,PARTICIPLE
fritura	609,NOUN,SINGULAR
herirme	609,VERB,INF
pulsaba	609,VERB,3PS,INFLECTED_FORM
trabado	609,ADJECTIVE,PARTICIPLE
cabrona	608,NOUN,ADJECTIVE,SINGULAR
chistar	608,VERB
copiada	608,PARTICIPLE
emigran	608,VERB
manazas	608,NOUN,PLURAL
valerme	608,VERB,INF
cuidase	607,VERB,3PS,INFLECTED_FORM,SUBJ
invicto	607,ADJECTIVE
vinilos	607,NOUN,PLURAL
anhelas	606,VERB
diurnos	606,ADJECTIVE,NOUN,PLURAL
ganarla	606,VERB,INF
hobbies	606,NOUN,PLURAL
mandala	606,NOUN,VERB,IMP,INFLECTED_FORM,SINGULAR
topacio	606,NOUN,SINGULAR
abastos	605,NOUN,PLURAL
helenos	605,ADJECTIVE
masajea	605,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
probeta	605,NOUN,SINGULAR
caballa	604,NOUN,SINGULAR
compost	604,NOUN,SINGULAR
curaban	604,VERB
prismas	604,NOUN,PLURAL
rolliza	604,ADJECTIVE
taludes	604,NOUN,PLURAL
borrego	603,ADJECTIVE,NOUN,SINGULAR
cosidas	603,PARTICIPLE
gorrito	603,NOUN,SINGULAR
palomar	603,NOUN,SINGULAR
voltean	603,VERB
durable	602,ADJECTIVE
penosos	602,ADJECTIVE
estarme	601,VERB,INF
primate	601,NOUN,VERB,IMP,INFLECTED_FORM,SINGULAR
anuario	600,NOUN,SINGULAR
habemos	600,VERB
embiste	599,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
sorbito	599,NOUN,SINGULAR
carnada	598,NOUN,SINGULAR
hambres	598,NOUN,PLURAL
menudeo	598,VERB
copiaba	597,VERB,3PS,INFLECTED_FORM
feeling	597,NOUN,SINGULAR
jugosas	597,ADJECTIVE
mazorca	597,NOUN,SINGULAR
saborea	597,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
valemos	597,VERB
apocado	596,ADJECTIVE,PARTICIPLE
mariana	596,ADJECTIVE
mermado	596,PARTICIPLE
robaran	596,VERB,INFLECTED_FORM,SUBJ
soviets	596,NOUN,PLURAL
velamen	596,NOUN,SINGULAR
afligen	595,VERB
trepado	595,PARTICIPLE
calculo	594,VERB
macular	594,ADJECTIVE,VERB
rebasan	594,VERB
tablets	594,NOUN,PLURAL
adherir	593,VERB
iguanas	593,NOUN,PLURAL
moteles	593,NOUN,PLURAL
muiscas	593,ADJECTIVE,NOUN,PLURAL
hurgaba	592,VERB,3PS,INFLECTED_FORM
jumento	592,NOUN,SINGULAR
levitar	592,VERB
polenta	592,NOUN,SINGULAR
sucinto	592,ADJECTIVE
traerse	592,VERB,INF
arcones	591,NOUN,PLURAL
engulle	591,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
abolida	590,PARTICIPLE
crearan	590,VERB,INFLECTED_FORM,SUBJ
sumerjo	590,VERB
culposa	589,ADJECTIVE
fascias	589,NOUN,PLURAL
matojos	589,NOUN,PLURAL
rodados	589,PARTICIPLE
zanjada	589,PARTICIPLE
cifrada	588,ADJECTIVE,PARTICIPLE
ensucia	588,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
hititas	588,ADJECTIVE,NOUN,PLURAL
poderle	588,VERB,INF
vacunar	588,VERB
inculta	587,ADJECTIVE
provino	587,VERB,3PS,INFLECTED_FORM,PAST
tramita	587,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
atascos	586,NOUN,PLURAL
delegue	586,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
mamaria	586,ADJECTIVE
mandona	586,NOUN,ADJECTIVE,SINGULAR
radicar	586,VERB
bacilos	585,NOUN,PLURAL
colaron	585,VERB,INFLECTED_FORM,PAST
marasmo	585,NOUN,SINGULAR
deduzca	584,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
fijarte	584,VERB,INF
antojan	583,VERB
chivato	583,NOUN,SINGULAR
imperan	583,VERB
largara	583,VERB,3PS,INFLECTED_FORM,SUBJ
estafar	582,VERB
morirte	582,VERB,INF
padezco	582,VERB
analizo	581,VERB
despida	581,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
macizas	581,ADJECTIVE,VERB
pollera	581,NOUN,SINGULAR
prolija	581,ADJECTIVE
abyecta	580,ADJECTIVE
desiste	580,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
pintara	580,VERB,3PS,INFLECTED_FORM,SUBJ
atrevan	579,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
boyante	579,ADJECTIVE
sosegar	579,VERB
asolado	578,PARTICIPLE
samsara	578,NOUN,SINGULAR
atinaba	577,VERB,3PS,INFLECTED_FORM
delirar	577,VERB
miedosa	577,ADJECTIVE
navarra	577,NOUN,ADJECTIVE,SINGULAR
secaban	577,VERB
pillara	576,VERB,3PS,INFLECTED_FORM,SUBJ
tirarte	576,VERB,INF
carcoma	575,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
novillo	575,NOUN,SINGULAR
odiarte	575,VERB,INF
resurge	575,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
aciagos	574,ADJECTIVE,NOUN,PLURAL
bazofia	574,NOUN,SINGULAR
disteis	574,VERB,INFLECTED_FORM,PAST
exudado	574,PARTICIPLE
hubimos	574,VERB,INFLECTED_FORM,PAST
inocuos	574,ADJECTIVE
jofaina	574,NOUN,SINGULAR
pegamos	574,VERB,INFLECTED_FORM,PAST
sumidas	574,PARTICIPLE
cabrero	573,NOUN,SINGULAR
hijitos	573,NOUN,PLURAL
offline	573,ADJECTIVE
acusara	572,VERB,3PS,INFLECTED_FORM,SUBJ
barbado	572,ADJECTIVE,NOUN,PARTICIPLE,SINGULAR
expanda	572,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
pararte	572,VERB,INF
asustas	571,VERB
corrijo	571,VERB
favelas	571,NOUN,PLURAL
fusible	571,ADJECTIVE,NOUN,SINGULAR
llaneza	571,NOUN,SINGULAR
pocillo	571,NOUN,SINGULAR
tasados	571,PARTICIPLE
arraiga	570,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
fallara	570,VERB,3PS,INFLECTED_FORM,SUBJ
longeva	570,ADJECTIVE
parties	570,NOUN,PLURAL
remojar	570,VERB
colarme	569,VERB,INF
comerla	569,VERB,INF
perezca	569,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
gravoso	568,ADJECTIVE
guiarte	568,VERB,INF
jarcias	568,NOUN,PLURAL
caniche	567,NOUN,SINGULAR
divinal	567,ADJECTIVE
medirlo	567,VERB,INF
visteis	567,VERB,INFLECTED_FORM,PAST
lechera	566,NOUN,ADJECTIVE,SINGULAR
motiven	566,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
rateros	566,NOUN,PLURAL
repelen	566,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
viciada	566,ADJECTIVE,PARTICIPLE
atrapen	565,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
mofarse	565,VERB,INF
parquet	565,NOUN,SINGULAR
apunten	564,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
arrimar	564,VERB
destete	564,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
lisiado	564,ADJECTIVE,PARTICIPLE
rozarse	564,VERB,INF
derivas	563,NOUN,VERB,PLURAL
movible	563,ADJECTIVE
paprika	563,NOUN,SINGULAR
redoble	563,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
viveros	563,NOUN,PLURAL
borrara	562,VERB,3PS,INFLECTED_FORM,SUBJ
entonan	562,VERB
peciolo	562,NOUN,SINGULAR
afinado	561,PARTICIPLE
alegado	561,PARTICIPLE
brazada	561,NOUN,SINGULAR
enfocas	561,VERB
huesuda	561,ADJECTIVE
ladeado	561,PARTICIPLE
pedrada	561,NOUN,SINGULAR
seyendo	561,VERB,FORM_OF,INFLECTED_FORM
desarma	560,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
mediata	560,ADJECTIVE
plebeya	560,NOUN,ADJECTIVE,SINGULAR
vienesa	560,NOUN,ADJECTIVE,SINGULAR
aditivo	559,ADJECTIVE,NOUN,SINGULAR
centren	559,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
jarabes	559,NOUN,PLURAL
rodeara	559,VERB,3PS,INFLECTED_FORM,SUBJ
bailara	558,VERB,3PS,INFLECTED_FORM,SUBJ
medroso	558,ADJECTIVE
mitosis	558,NOUN,SINGULAR
vihuela	558,NOUN,SINGULAR
asiduos	557,ADJECTIVE
arroces	556,NOUN,PLURAL
chuleta	556,NOUN,SINGULAR
cilicio	556,ADJECTIVE,NOUN,SINGULAR
hinojos	556,NOUN,PLURAL
milonga	556,NOUN,SINGULAR
pecaron	556,VERB,INFLECTED_FORM,PAST
pescaba	556,VERB,3PS,INFLECTED_FORM
brochas	555,NOUN,ADJECTIVE,PLURAL
brother	555,NOUN,SINGULAR
empaste	555,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
tuercen	555,VERB
adioses	554,NOUN,PLURAL
humedal	554,NOUN,SINGULAR
inspiro	554,VERB
quinina	554,NOUN,SINGULAR
recetar	554,VERB
drenado	553,PARTICIPLE
enfados	553,NOUN,PLURAL
fecales	553,ADJECTIVE
imbuida	553,PARTICIPLE
lavarla	553,VERB,INF
amarlos	552,VERB,INF
cuestor	552,NOUN,SINGULAR
pararle	552,VERB,INF
retozar	551,VERB
asedios	550,NOUN,PLURAL
canilla	550,NOUN,SINGULAR
donados	550,PARTICIPLE
valedor	550,NOUN,SINGULAR
amarres	549,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
arvejas	549,NOUN,PLURAL
criptas	549,NOUN,PLURAL
cruento	549,ADJECTIVE
culposo	549,ADJECTIVE
enfadan	549,VERB
extinto	549,ADJECTIVE
joyeros	549,NOUN,PLURAL
lectivo	549,ADJECTIVE
pasante	549,NOUN,ADJECTIVE,SINGULAR
subjefe	549,NOUN,SINGULAR
baremos	548,NOUN,PLURAL
emanado	548,PARTICIPLE
ordenen	548,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
sumisas	548,ADJECTIVE
citaban	547,VERB
herirte	547,VERB,INF
ideando	547,VERB,INFLECTED_FORM,PRES_PART
nudillo	547,NOUN,SINGULAR
peculio	547,NOUN,SINGULAR
zapatas	547,NOUN,PLURAL
achicar	546,VERB
exaltan	546,VERB
naviera	546,NOUN,ADJECTIVE,SINGULAR
cesante	545,ADJECTIVE,NOUN,SINGULAR
escorzo	545,NOUN,VERB,SINGULAR
huesudo	545,ADJECTIVE
modelan	545,VERB
molusco	545,NOUN,ADJECTIVE,SINGULAR
poderme	545,VERB,INF
recalar	545,VERB
tupidos	545,ADJECTIVE,PARTICIPLE
guayaba	544,NOUN,VERB,3PS,INFLECTED_FORM,SINGULAR
joderme	544,VERB,INF
meeting	544,NOUN,SINGULAR
califas	543,NOUN,PLURAL
deudora	543,NOUN,SINGULAR
leasing	543,NOUN,SINGULAR
metiese	543,VERB,3PS,INFLECTED_FORM,SUBJ
borrico	542,NOUN,SINGULAR
burdeos	542,ADJECTIVE,NOUN,SINGULAR
cesando	542,VERB,INFLECTED_FORM,PRES_PART
metraje	542,NOUN,SINGULAR
pigmeos	542,ADJECTIVE,NOUN,PLURAL
sobrios	542,ADJECTIVE
tufillo	542,NOUN,SINGULAR
afeites	541,VERB,INFLECTED_FORM,SUBJ
astutas	541,ADJECTIVE
invoque	541,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
lavarlo	541,VERB,INF
macerar	541,VERB
abramos	540,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
boscoso	540,ADJECTIVE
eremita	540,NOUN,SINGULAR
hackear	540,VERB,FORM_OF,INFLECTED_FORM
mendiga	540,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
molicie	540,NOUN,SINGULAR
teacher	540,NOUN,SINGULAR
dinares	539,NOUN,PLURAL
filmada	539,PARTICIPLE
prolijo	539,ADJECTIVE
debutar	538,VERB
empujes	538,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
nogales	538,NOUN,PLURAL
pecando	538,VERB,INFLECTED_FORM,PRES_PART
aburres	537,VERB
besitos	537,NOUN,PLURAL
estevia	537,NOUN,SINGULAR
rizadas	537,ADJECTIVE,PARTICIPLE
rogaban	537,VERB
vetusta	537,ADJECTIVE
alertan	536,VERB
coronan	536,VERB
primaba	536,VERB,3PS,INFLECTED_FORM
acunaba	535,VERB,3PS,INFLECTED_FORM
computa	535,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
eludido	535,PARTICIPLE
espelta	535,NOUN,SINGULAR
gitanas	535,ADJECTIVE,NOUN,PLURAL
meteoro	535,NOUN,SINGULAR
sorbete	535,NOUN,ADJECTIVE,SINGULAR
tontear	535,VERB
amasado	534,NOUN,PARTICIPLE,SINGULAR
apodere	534,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
ineptos	534,ADJECTIVE
anteojo	533,NOUN,SINGULAR
cornudo	533,ADJECTIVE,NOUN,SINGULAR
criamos	533,VERB,INFLECTED_FORM,PAST
esbirro	533,NOUN,SINGULAR
pautado	533,PARTICIPLE
piensos	533,NOUN,PLURAL
atorado	532,PARTICIPLE
ganaran	532,VERB,INFLECTED_FORM,SUBJ
hacedlo	531,VERB,IMP,INFLECTED_FORM
rociado	531,PARTICIPLE
andabas	530,VERB
destapa	530,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
engorda	530,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
mentado	530,PARTICIPLE
vacunal	530,ADJECTIVE
boletas	529,NOUN,PLURAL
bombazo	529,NOUN,SINGULAR
huidiza	529,ADJECTIVE
regenta	529,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
trombos	529,NOUN,PLURAL
zodiaco	529,NOUN,SINGULAR
acapara	528,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
activen	528,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
apearon	528,VERB,INFLECTED_FORM,PAST
colleja	528,NOUN,SINGULAR
atenten	527,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
brownie	527,NOUN,SINGULAR
comiese	527,VERB,3PS,INFLECTED_FORM,SUBJ
dialoga	527,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
estupro	527,NOUN,SINGULAR
filmado	527,PARTICIPLE
liquida	527,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
marrano	527,NOUN,ADJECTIVE,SINGULAR
pagaste	527,VERB,INFLECTED_FORM,PAST
postizo	527,ADJECTIVE,NOUN,SINGULAR
secante	527,ADJECTIVE,NOUN,SINGULAR
tartera	527,NOUN,SINGULAR
tocadas	527,ADJECTIVE,PARTICIPLE
ubiquen	527,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
beberlo	526,VERB,INF
deniega	526,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
echasen	526,VERB,INFLECTED_FORM,SUBJ
escupen	526,VERB
instado	526,PARTICIPLE
manejen	526,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
odiosas	526,ADJECTIVE
platero	526,NOUN,SINGULAR
rancios	526,ADJECTIVE,NOUN,PLURAL
surtida	526,ADJECTIVE,PARTICIPLE
display	525,NOUN,SINGULAR
divisan	525,VERB
enojoso	525,ADJECTIVE
mielina	525,NOUN,SINGULAR
rumanos	525,ADJECTIVE,NOUN,PLURAL
tigresa	525,NOUN,SINGULAR
apenaba	524,VERB,3PS,INFLECTED_FORM
evapore	524,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
maquina	524,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
minucia	524,NOUN,SINGULAR
moteros	524,NOUN,PLURAL
zapallo	524,NOUN,SINGULAR
colocas	523,VERB
hortera	523,ADJECTIVE,NOUN,SINGULAR
jodidas	523,ADJECTIVE,PARTICIPLE,VERB,INFLECTED_FORM,PAST_PART
tanteos	523,NOUN,PLURAL
fiordos	522,NOUN,PLURAL
laboran	522,VERB
ascetas	521,NOUN,PLURAL
colosos	521,NOUN,PLURAL
enrosca	521,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
negaste	521,VERB,INFLECTED_FORM,PAST
petardo	521,NOUN,SINGULAR
rezamos	521,VERB,INFLECTED_FORM,PAST
alejase	520,VERB,3PS,INFLECTED_FORM,SUBJ
anidaba	520,VERB,3PS,INFLECTED_FORM
herirle	520,VERB,INF
musitar	520,VERB
rebotan	520,VERB
serenar	520,VERB
varices	520,NOUN,PLURAL
